,Location,Company,Title,Career,Edu,URL,InfoDetails,Tag,D_Day
60,서울 서초구 외,(주)럭스로보,Vision SW 개발자(신입 가능),신입·경력 8년 ↓,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47758495,,"IT개발·데이터,데이터분석가,데이터마이닝,빅데이터,VR(가상현실),Python,딥러닝,머신러닝,알고리즘,서울,강남구",상시채용
61,서울 서초구,(주)이수시스템,R&D센터 경력직 개발자 채용,경력,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48112124,,"IT개발·데이터,기술지원,데이터분석가,데이터엔지니어,백엔드/서버개발,앱개발,유지보수,프론트엔드,데이터시각화,머신러닝,빅데이터,솔루션,클라우드,AI(인공지능),API,DBMS,DevOps,Windows,풀스택,Android,Apache,ASP.NET,AWS,Azure,Docker,Hadoop,Java,Javascript,JPA,JSP,Kafka,Kotlin,MSSQL,MySQL,Node.js,NoSQL,OracleDB,Python,RestAPI,Spark,Spring,SpringBoot,SQL,Storm,디자인,Zeplin,서울,서초구",시작일2024.05.02 00:00마감일2024.05.31 23:59
62,서울 강남구 외,(주)원프레딕트,Data Scientist,경력 2~5년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48125436,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",상시채용
63,서울 강남구,(주)에이엠매니지먼트,AM Management Backend 개발자 채용,경력 3~5년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48123540,,"IT개발·데이터,백엔드/서버개발,서울,강남구",상시채용
64,서울 서초구,매드업,[광고사업부] 데이터 분석가 채용,경력 3년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47937491,,"IT개발·데이터,데이터분석가,AI(인공지능),딥러닝,머신러닝,서울,서초구",시작일2024.04.05 10:00마감일2024.06.02 23:59
65,서울 강남구,(주)피트릭스,[현대자동차 사내벤처 피트릭스] AI Engineer,경력 5~8년,석사졸업 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48109339,,"IT개발·데이터,머신러닝,딥러닝,모델링,빅데이터,서울,강남구",시작일2024.05.01 16:00마감일2024.05.31 23:59
66,서울 서초구 외,(주)에비드넷,데이터엔지니어 (데이터 구축 및 운영),경력 3~6년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48075170,,"기획·전략,데이터분석,IT개발·데이터,데이터분석가,데이터엔지니어,데이터라벨링,데이터마이닝,데이터시각화,Docker,Linux,MSSQL,MySQL,NoSQL,PL/SQL,PostgreSQL,SQL,SQLite,서울,강남구,서초구,송파구",시작일2024.04.28 00:00마감일2024.05.27 23:59
67,서울 구로구,㈜비디,AI DATA팀  프로젝트 SI - JAVA 기반 웹 프론트/백엔드 개발자,경력 9년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48093786,,"IT개발·데이터,Javascript,Linux,RestAPI,백엔드/서버개발,RDBMS,jQuery,SpringBoot,JPA,Java,서울,구로구",시작일2024.04.29 13:00마감일2024.05.29 23:59
68,서울 강남구,(주)데이블,Senior Machine Learning Engineer (4년 이상),경력 4~10년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48091317,,"IT개발·데이터,머신러닝,모델링,데이터엔지니어,Pytorch,SQL,Python,Spark,딥러닝,Kubernetes,AWS,서울,강남구",상시채용
69,서울 강남구,에이블맥스(주),"[에이블맥스(주)] 빅데이터 PHM,CBM+ 개발자(팀장/팀원) 채용",경력 3년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48089324,,"IT개발·데이터,데이터엔지니어,서울,강남구",시작일2024.04.29 09:00마감일2024.05.29 23:59
70,서울 강남구 외,(주)쓰리아이,3D Computer Vision Engineer,경력 2~20년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48069651,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",상시채용
71,서울 서초구,(주)포바이포,[코스닥상장사] 영상화질개선 기술개발,신입·경력 2~6년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48065521,,"IT개발·데이터,AI(인공지능),빅데이터,머신러닝,딥러닝,알고리즘,솔루션,Tensorflow,Pytorch,Python,백엔드/서버개발,연구·R&D,AI(인공지능),서울,서초구",시작일2024.04.24 14:00마감일2024.06.23 23:59
72,서울 송파구,주식회사 해줌,[에너지 IT기업 해줌] 데이터사이언티스트 채용,경력 3~19년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48073429,,"IT개발·데이터,AI(인공지능),빅데이터,딥러닝,머신러닝,Python,Pytorch,Tensorflow,알고리즘,데이터분석가,서울,송파구",상시채용
73,서울 서초구,Upgrade Manufacturing Inc,소프트웨어 개발/기획 업무 경력 채용,경력 7년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48069310,,"IT개발·데이터,백엔드/서버개발,웹개발,앱개발,프론트엔드,서울,서초구",시작일2024.04.25 13:00마감일2024.05.25 18:00
74,서울 서초구 외,(주)럭스로보,AI개발자,신입·경력 1년 ↓,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48059886,,"연구·R&D,연구원,자율주행,AI(인공지능),이미지프로세싱,IT개발·데이터,Linux,C++,자율주행,AI(인공지능),딥러닝,머신러닝,빅데이터,영상처리,이미지프로세싱,컴퓨터비전,Python,Pytorch,Tensorflow,detection,세그멘테이션,C언어,서울,서초구",상시채용
75,서울 강남구,(주)딥세일즈,인공지능 서비스 UX/UI 디자이너(5년 이상),경력 5~10년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48066350,,"IT개발·데이터,퍼블리셔,CSS,HTML5,CSS3,Javascript,ECMAScript,기획·전략,UI/UX,디자인,앱디자인,UI/UX디자인,웹디자인,Figma,Sketch,Zeplin,상세페이지,서울,강남구",시작일2024.04.24 14:00마감일2024.06.23 23:59
76,서울 서초구,아주큐엠에스(주),Java 개발자,경력 6년 ↑,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48061953,,"IT개발·데이터,웹개발,Java,서울,서초구",시작일2024.04.24 09:00마감일2024.05.24 23:59
77,서울 송파구,아이넷캅,[경력·전문연] 딥러닝/머신러닝 개발자 채용(내일채움공제가능),신입·경력 1년 ↑,석사졸업 이상(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48060871,,"IT개발·데이터,Python,Scipy,numpy,Pandas,Tensorflow,서울,송파구",시작일2024.04.24 09:00마감일2024.06.21 18:00
78,서울 서초구 외,디플래닉스(주),Data Scientist (10년 이상),경력 10~15년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47982806,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",상시채용
79,서울 구로구 외,아몽솔루션(주),"연구소 개발자 채용  (학사이상, 석사이상)",무관(신입포함),학력무관(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47895808,,"IT개발·데이터,영상처리,알고리즘,C++,OpenCV,S/W,솔루션,이미지프로세싱,응용프로그램,유지보수,딥러닝,정보통신,연구·R&D,알고리즘개발,소프트웨어,연구원,R&D,기술연구,이미지프로세싱,서울,구로구,금천구,동작구",시작일2024.04.01 08:00마감일2024.05.31 23:59
80,서울 강남구,메가존클라우드(주),Unity 사업 채용(Presales/Engineer/Salse),무관,학력무관(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48041399,,"영업·판매·무역,솔루션기술영업,IT영업,S/W,거래처관리,기술영업,IT개발·데이터,IT컨설팅,클라우드,기획·전략,IT컨설팅,PM(프로젝트매니저),서울,강남구",시작일2024.04.22 09:00마감일2024.06.21 23:59
81,서울 강남구 외,(주)클럼엘,[6년 ↑] Software Engineer (Product),경력 6~15년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48027332,,"IT개발·데이터,웹개발,Java,데이터엔지니어,데이터분석가,백엔드/서버개발,딥러닝,머신러닝,데이터시각화,빅데이터,정보통신,AI(인공지능),Git,Python,Linux,SQL,Spring,서울,강남구",상시채용
82,서울 강남구 외,(주)클럼엘,[6년 ↑] Software Engineer (Data),경력 6~15년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48027375,,"IT개발·데이터,백엔드/서버개발,웹개발,프론트엔드,데이터분석가,머신러닝,빅데이터,클라우드,API,MySQL,AI(인공지능),Ajax,Java,Linux,Python,XML,C++,C언어,서울,강남구",상시채용
83,서울 강남구 외,(주)클럼엘,[2년 ↑] Software Engineer (Data),경력 2~6년,대졸(4년제) 이상(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48027351,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",상시채용
84,서울 강남구 외,(주)클럼엘,[6년 ↑] Software Engineer (Frontend),경력 6~15년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48027097,,"IT개발·데이터,웹개발,Java,데이터엔지니어,데이터분석가,백엔드/서버개발,딥러닝,머신러닝,데이터시각화,빅데이터,정보통신,AI(인공지능),Git,Python,Linux,SQL,Spring,서울,강남구",상시채용
85,서울 강남구 외,(주)클럼엘,[2년 ↑] Software Engineer (Frontend),경력 2~6년,대졸(4년제) 이상(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48026987,,"IT개발·데이터,웹개발,Java,데이터엔지니어,데이터분석가,백엔드/서버개발,딥러닝,머신러닝,데이터시각화,빅데이터,정보통신,AI(인공지능),Git,Python,Linux,SQL,Spring,서울,강남구",상시채용
86,서울 강남구 외,(주)클럼엘,[2년 ↑] Software Engineer (Product),경력 2~6년,대졸(4년제) 이상(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48027167,,"IT개발·데이터,웹개발,Java,데이터엔지니어,데이터분석가,백엔드/서버개발,딥러닝,머신러닝,데이터시각화,빅데이터,정보통신,AI(인공지능),Git,Python,Linux,SQL,Spring,서울,강남구",상시채용
87,서울 강남구 외,(주)클럼엘,[신입] Software Engineer (Product),신입·경력 1년 ↓,대졸(4년제) 이상(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48027149,,"IT개발·데이터,웹개발,Java,데이터엔지니어,데이터분석가,백엔드/서버개발,딥러닝,머신러닝,데이터시각화,빅데이터,정보통신,AI(인공지능),Git,Python,Linux,SQL,Spring,서울,강남구",상시채용
88,서울 강남구 외,(주)클럼엘,[신입] Software Engineer (Frontend),신입·경력 1년 ↓,대졸(4년제) 이상(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48026956,,"IT개발·데이터,웹개발,Java,데이터엔지니어,데이터분석가,백엔드/서버개발,딥러닝,머신러닝,데이터시각화,빅데이터,정보통신,AI(인공지능),Git,Python,Linux,SQL,Spring,서울,강남구",상시채용
89,서울 강남구 외,(주)클럼엘,[신입] Software Engineer (Data),신입·경력 1년 ↓,대졸(4년제) 이상(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48027359,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",상시채용
90,서울 서초구,(주)아이트럭,아이트럭에서 CTO를 모십니다.,경력 15년 ↑,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48031241,,"IT개발·데이터,CTO,백엔드/서버개발,웹개발,서울,서초구",상시채용
91,서울 강남구,트리노드(주),[서울/신입 또는 경력 1년 이상] 데이터분석팀 - 데이터 분석가,무관(신입포함),학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48031100,,"IT개발·데이터,데이터분석가,데이터마이닝,데이터시각화,머신러닝,모델링,서울,강남구",상시채용
92,서울 서초구 외,(주)서원정보,VMware 엔지니어 모집 (경력직),경력(년수무관),학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47994315,,"생산,기술엔지니어,시스템설계,IT개발·데이터,VMware,IDC,클라우드,인프라,뉴타닉스,AWS,유지보수,SE(시스템엔지니어),Linux,Windows,S/W,H/W,서울,강남구,서초구,경기,성남시 분당구",시작일2024.04.15 10:00마감일2024.06.14 23:59
93,서울 서초구 외,(주)서원정보,인프라 엔지니어 모집 (경력직),경력(년수무관),학력무관(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47994294,,"생산,기술엔지니어,시스템설계,IT개발·데이터,VMware,IDC,클라우드,인프라,AWS,유지보수,정보보안,SE(시스템엔지니어),Linux,Windows,S/W,H/W,서울,강남구,서초구,경기,성남시 분당구",시작일2024.04.15 10:00마감일2024.06.14 23:59
94,서울 송파구 외,(주)플래티어,[그루비 SaaS 솔루션] 데이터사이언스 팀 리더,경력 5~15년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47778715,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",상시채용
95,서울 강남구,(주)데이블,Machine Learning Engineer (전문연구요원 현역 / 보충역),신입,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47981665,,"IT개발·데이터,머신러닝,모델링,데이터엔지니어,Pytorch,SQL,Python,Spark,딥러닝,Kubernetes,AWS,서울,강남구",상시채용
96,서울 강남구 외,유한책임회사블루바이저시스템즈,[블루바이저] 웹개발자 채용 (서울),경력 5~10년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47963456,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",상시채용
97,서울 강남구,(사)한국컨설팅산업협회,데이터 분석 부문 컨설턴트 채용,경력 10년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47956147,,"IT개발·데이터,IT컨설팅,서울,강남구",시작일2024.04.08 16:00마감일2024.06.07 23:59
98,서울 송파구 외,(주)미니레코드,인공지능 음성 합성(TTS) 전문가 채용,경력 1~5년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47935490,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",상시채용
99,서울 강남구,(주)이콜트리,소프트웨어 연구 엔지니어 경력/신입 채용 (정규직),신입·경력 1년 ↑,대졸(4년제) 이상(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47934017,,"IT개발·데이터,백엔드/서버개발,프론트엔드,머신러닝,AI(인공지능),Java,React,Javascript,HTML5,데이터시각화,딥러닝,반응형웹,풀스택,서울,강남구",상시채용
